HC03,OVCA01,OVCA07,GCT01
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.413179,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.517308,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.621437,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.664568,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.768697,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.872826,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
39.915957,,,
